ip_adress;date_time;site_status_code;site;browser_raw
195.80.144.22;04/Mar/2016 14:04:54;200;http://www.exploratorystore.io/product.screen?productId=DC-SG-G02;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
88.191.83.82;04/Mar/2016 14:07:23;200;http://www.yahoo.com;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)"
88.191.83.82;04/Mar/2016 14:07:23;200;http://www.exploratorystore.io/cart.do?action=view&itemId=EST-7&productId=MB-AG-G07;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)"
88.191.83.82;04/Mar/2016 14:07:24;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)"
202.164.25.24;04/Mar/2016 14:09:23;200;http://www.bing.com;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:23;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:25;200;http://www.exploratorystore.io/category.screen?categoryId=TEE;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:26;200;http://www.exploratorystore.io/product.screen?productId=MB-AG-T01;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:27;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-7&categoryId=TEE&productId=MB-AG-T01;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:27;200;http://www.exploratorystore.io/cart.do?action=purchase&itemId=EST-7;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:25;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-21&productId=FI-AG-G08;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:26;500;http://www.exploratorystore.io/category.screen?categoryId=NULL;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:26;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-17&productId=DB-SG-G01;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:26;200;http://www.exploratorystore.io/category.screen?categoryId=ARCADE;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
202.164.25.24;04/Mar/2016 14:09:27;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:43;200;http://www.google.com;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:43;200;http://www.exploratorystore.io/product.screen?productId=DC-SG-G02;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:45;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:46;200;http://www.exploratorystore.io/product.screen?productId=DC-SG-G02;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:47;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-17&categoryId=STRATEGY&productId=DC-SG-G02;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:47;200;http://www.exploratorystore.io/cart.do?action=purchase&itemId=EST-17;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:45;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:46;200;http://www.exploratorystore.io/category.screen?categoryId=SIMULATION;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:47;200;http://www.exploratorystore.io/product.screen?productId=SC-MG-G10;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:48;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-6&categoryId=SIMULATION&productId=SC-MG-G10;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:49;200;http://www.exploratorystore.io/cart.do?action=purchase&itemId=EST-6;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:46;200;http://www.exploratorystore.io/cart.do?action=remove&itemId=EST-27&productId=FI-AG-G08;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
203.223.0.20;04/Mar/2016 14:10:47;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"
91.210.104.143;04/Mar/2016 14:12:36;200;http://www.exploratorystore.io/category.screen?categoryId=SPORTS;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.210.104.143;04/Mar/2016 14:12:38;200;http://www.exploratorystore.io/product.screen?productId=CU-PG-G06;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.210.104.143;04/Mar/2016 14:12:39;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-6&categoryId=SPORTS&productId=CU-PG-G06;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.210.104.143;04/Mar/2016 14:12:39;200;http://www.exploratorystore.io/cart.do?action=purchase&itemId=EST-6;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.210.104.143;04/Mar/2016 14:12:37;408;http://www.exploratorystore.io/oldlink?itemId=EST-6;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.210.104.143;04/Mar/2016 14:12:39;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.210.104.143;04/Mar/2016 14:12:39;200;http://www.exploratorystore.io/product.screen?productId=FS-SG-G03;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
91.210.104.143;04/Mar/2016 14:12:40;503;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-18&categoryId=STRATEGY&productId=FS-SG-G03;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.241.220.82;04/Mar/2016 14:17:06;200;http://www.yahoo.com;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:07;505;http://www.exploratorystore.io/cart.do?action=changequantity&itemId=EST-21;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:08;200;http://www.exploratorystore.io/oldlink?itemId=EST-13;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:08;200;http://www.exploratorystore.io/category.screen?categoryId=SIMULATION;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:09;200;http://www.exploratorystore.io/cart.do?action=view&itemId=EST-26&productId=MB-AG-T01;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:10;200;http://www.exploratorystore.io/product.screen?productId=MB-AG-T01;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:10;200;http://www.exploratorystore.io/cart.do?action=view&itemId=EST-11&productId=FS-SG-G03;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:10;200;http://www.exploratorystore.io/oldlink?itemId=EST-26;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
128.241.220.82;04/Mar/2016 14:17:11;503;http://www.exploratorystore.io/product.screen?productId=SF-BVS-G01;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
46.251.224.66;04/Mar/2016 14:20:13;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
46.251.224.66;04/Mar/2016 14:20:14;200;http://www.exploratorystore.io/product.screen?productId=DC-SG-G02;"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
46.251.224.66;04/Mar/2016 14:20:16;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-14&categoryId=STRATEGY&productId=DC-SG-G02;"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
46.251.224.66;04/Mar/2016 14:20:16;200;http://www.exploratorystore.io/cart.do?action=purchase&itemId=EST-14;"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
46.251.224.66;04/Mar/2016 14:20:14;500;http://www.exploratorystore.io/product.screen?productId=SF-BVS-G01;"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
46.251.224.66;04/Mar/2016 14:20:15;200;http://www.exploratorystore.io/oldlink?itemId=EST-21;"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
91.210.104.143;04/Mar/2016 14:22:36;200;http://www.google.com;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
91.210.104.143;04/Mar/2016 14:22:37;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
91.210.104.143;04/Mar/2016 14:22:39;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
91.210.104.143;04/Mar/2016 14:22:39;200;http://www.exploratorystore.io/cart.do?action=changequantity&itemId=EST-27&productId=WC-SH-A02;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
91.210.104.143;04/Mar/2016 14:22:41;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
91.210.104.143;04/Mar/2016 14:22:42;200;http://www.exploratorystore.io/product.screen?productId=WC-SH-A02;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
91.210.104.143;04/Mar/2016 14:22:43;406;http://www.exploratorystore.io/cart.do?action=view&itemId=EST-21;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
91.210.104.143;04/Mar/2016 14:22:44;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-7&productId=MB-AG-T01;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
86.9.190.90;04/Mar/2016 14:28:43;200;http://www.google.com;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5
86.9.190.90;04/Mar/2016 14:28:44;200;http://www.exploratorystore.io/product.screen?productId=DC-SG-G02;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5
86.9.190.90;04/Mar/2016 14:28:46;200;http://www.exploratorystore.io/oldlink?itemId=EST-15;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5
86.9.190.90;04/Mar/2016 14:28:47;500;http://www.exploratorystore.io/cart.do?action=view&itemId=EST-27;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5
86.9.190.90;04/Mar/2016 14:28:47;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5
86.9.190.90;04/Mar/2016 14:28:48;503;http://www.exploratorystore.io/category.screen?categoryId=NULL;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5
86.51.1.2;04/Mar/2016 14:30:38;200;http://www.google.com;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:38;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-21&productId=FS-SG-G03;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:39;200;http://www.exploratorystore.io/category.screen?categoryId=ACCESSORIES;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:39;200;http://www.exploratorystore.io/product.screen?productId=WC-SH-A02;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:41;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-17&categoryId=ACCESSORIES&productId=WC-SH-A02;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:41;200;http://www.exploratorystore.io/cart.do?action=purchase&itemId=EST-17;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:40;200;http://www.exploratorystore.io/product.screen?productId=WC-SH-A02;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:40;200;http://www.exploratorystore.io/category.screen?categoryId=SHOOTER;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:41;200;http://www.exploratorystore.io/product.screen?productId=MB-AG-G07;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:42;200;http://www.exploratorystore.io/oldlink?itemId=EST-11;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:43;200;http://www.exploratorystore.io/category.screen?categoryId=ACCESSORIES;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:44;200;http://www.exploratorystore.io/product.screen?productId=DC-SG-G02;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:45;200;http://www.exploratorystore.io/category.screen?categoryId=SIMULATION;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:46;200;http://www.exploratorystore.io/category.screen?categoryId=STRATEGY;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
86.51.1.2;04/Mar/2016 14:30:47;200;http://www.exploratorystore.io/product.screen?productId=CU-PG-G06;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"
141.146.8.66;04/Mar/2016 14:32:08;200;http://www.google.com;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
141.146.8.66;04/Mar/2016 14:32:08;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-11&productId=PZ-SG-G05;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
141.146.8.66;04/Mar/2016 14:32:10;200;http://www.exploratorystore.io/cart.do?action=view&itemId=EST-7&productId=PZ-SG-G05;"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"
198.35.2.120;04/Mar/2016 14:39:38;200;http://www.exploratorystore.io;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.2.120;04/Mar/2016 14:39:38;200;http://www.exploratorystore.io/oldlink?itemId=EST-6;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.2.120;04/Mar/2016 14:39:39;200;http://www.exploratorystore.io/oldlink?itemId=EST-19;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.2.120;04/Mar/2016 14:39:39;200;http://www.exploratorystore.io/category.screen?categoryId=ARCADE;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.2.120;04/Mar/2016 14:39:40;500;http://www.exploratorystore.io/product.screen?productId=SF-BVS-G01;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.2.120;04/Mar/2016 14:39:41;200;http://www.exploratorystore.io/category.screen?categoryId=ARCADE;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.2.120;04/Mar/2016 14:39:42;200;http://www.exploratorystore.io/product.screen?productId=FI-AG-G08;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.2.120;04/Mar/2016 14:39:43;503;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-11&categoryId=ARCADE&productId=FI-AG-G08;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:30;200;http://www.google.com;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:31;200;http://www.exploratorystore.io/category.screen?categoryId=ACCESSORIES;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:32;200;http://www.exploratorystore.io/product.screen?productId=WC-SH-A02;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:33;200;http://www.exploratorystore.io/cart.do?action=addtocart&itemId=EST-26&categoryId=ACCESSORIES&productId=WC-SH-A02;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:33;200;http://www.exploratorystore.io/cart.do?action=purchase&itemId=EST-26;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:32;408;http://www.exploratorystore.io/oldlink?itemId=EST-13;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:32;200;http://www.exploratorystore.io/oldlink?itemId=EST-18;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
147.213.138.201;04/Mar/2016 14:50:32;503;http://www.exploratorystore.io/product.screen?productId=SF-BVS-G01;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
194.8.74.23;04/Mar/2016 14:54:09;200;http://www.google.com;"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
194.8.74.23;04/Mar/2016 14:54:09;200;http://www.exploratorystore.io/product.screen?productId=DB-SG-G01;"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
194.8.74.23;04/Mar/2016 14:54:10;200;http://www.exploratorystore.io/category.screen?categoryId=ARCADE;"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
194.8.74.23;04/Mar/2016 14:54:11;500;http://www.exploratorystore.io/product.screen?productId=SF-BVS-G01;"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
